Nu Stable Isotope Analysis Program
Data Collected on Wednesday, May 19, 2021 at 06:45 with Stable 1.71.5 on PS019,Reanalyzed on Wednesday, May 19, 2021 at 07:44 with Stable 1.71.5 on PS019

Data File = Data_13677 ETH-04.txt,        Sample Weight = 509,                      Vial Location = 30,                       Initial Sam Beam = 6.9315e-08,            ColdFinger Status = CF,                   Min Ref Beam = 3.7599e-08,                Max Ref Beam = 1.0605e-07,                

Analysis undertaken at mass 46.00883
,Major,Sample,Sample,Sample,Sample,Sample,Ref,Ref,Ref,Ref,Ref,Raw,Raw,Raw,Raw,Raw,Delta(13),Delta(18),DELTA,DELTA,DELTA,
,Beam,Ratio(45/44),Ratio(46/44),Ratio(47/44),Ratio(48/44),Ratio(49/44),Ratio(45/44),Ratio(46/44),Ratio(47/44),Ratio(48/44),Ratio(49/44),Delta(45/44),Delta(46/44),Delta(47/44),Delta(48/44),Delta(49/44),wrt PDB,wrt PDB,47,48,49,

Ref 1,6.25647e-08,,,,,,1.1970e-02,4.2046e-03,4.8889e-05,4.6335e-06,5.8282e-08,
Sam 1,6.12967e-08,1.18849e-02,4.1829e-03,4.8262e-05,4.5865e-06,5.6879e-08,,,,,,           -7.1670,           -5.1958,          -12.8616,          -10.0667,          -17.0156,          -10.3370,          -11.0550,           -0.4054,            0.3009,            0.7344,
Ref 2,6.10330e-08,,,,,,1.1971e-02,4.2049e-03,4.8893e-05,4.6328e-06,5.7436e-08,,,,,,,,,,,
Sam 2,5.96530e-08,1.18850e-02,4.1830e-03,4.8269e-05,4.5852e-06,5.4706e-08,,,,,,           -7.1764,           -5.2023,          -12.8176,          -10.6416,          -63.6382,          -10.3468,          -11.0614,           -0.3446,           -0.2669,          -46.7081,
Ref 3,5.94922e-08,,,,,,1.1971e-02,4.2049e-03,4.8898e-05,4.6362e-06,5.9437e-08,,,,,,,,,,,
Sam 3,5.80544e-08,1.18851e-02,4.1830e-03,4.8269e-05,4.5890e-06,6.0552e-08,,,,,,           -7.1758,           -5.2179,          -12.8456,          -10.1925,            7.4378,          -10.3455,          -11.0769,           -0.3583,            0.2183,           25.6839,
Ref 4,5.80125e-08,,,,,,1.1971e-02,4.2050e-03,4.8895e-05,4.6364e-06,6.0790e-08,,,,,,,,,,,
Sam 4,5.65181e-08,1.18851e-02,4.1831e-03,4.8271e-05,4.5869e-06,5.9234e-08,,,,,,           -7.1744,           -5.2058,          -12.7647,          -10.4864,          -31.7449,          -10.3444,          -11.0649,           -0.2898,           -0.1031,          -14.2336,
Ref 5,5.65884e-08,,,,,,1.1971e-02,4.2050e-03,4.8896e-05,4.6347e-06,6.1571e-08,,,,,,,,,,,
Sam 5,5.50359e-08,1.18850e-02,4.1831e-03,4.8270e-05,4.5845e-06,5.6797e-08,,,,,,           -7.1779,           -5.2032,          -12.7930,          -10.8420,          -61.3512,          -10.3483,          -11.0623,           -0.3173,           -0.4676,          -44.3766,
Ref 6,5.51996e-08,,,,,,1.1971e-02,4.2050e-03,4.8895e-05,4.6349e-06,5.9421e-08,,,,,,,,,,,
Sam 6,5.35986e-08,1.18850e-02,4.1831e-03,4.8276e-05,4.5881e-06,5.8146e-08,,,,,,           -7.1704,           -5.1961,          -12.7595,          -10.1284,           11.7993,          -10.3406,          -11.0553,           -0.2981,            0.2393,           30.0740,
Ref 7,5.38598e-08,,,,,,1.1971e-02,4.2050e-03,4.8905e-05,4.6352e-06,5.5467e-08,,,,,,,,,,,
Sam 7,5.22166e-08,1.18851e-02,4.1831e-03,4.8277e-05,4.5870e-06,5.5651e-08,,,,,,           -7.1612,           -5.1965,          -12.8335,          -10.6894,          -15.3778,          -10.3308,          -11.0556,           -0.3823,           -0.3269,            2.3969,
Ref 8,5.25676e-08,,,,,,1.1971e-02,4.2050e-03,4.8904e-05,4.6379e-06,5.7599e-08,,,,,,,,,,,
Sam 8,5.08896e-08,1.18849e-02,4.1832e-03,4.8276e-05,4.5882e-06,5.4379e-08,,,,,,           -7.1793,           -5.1943,          -12.8211,          -10.5955,          -42.3322,          -10.3502,          -11.0535,           -0.3530,           -0.2363,          -25.0292,
Ref 9,5.13178e-08,,,,,,1.1971e-02,4.2050e-03,4.8903e-05,4.6367e-06,5.5946e-08,,,,,,,,,,,
Sam 9,4.96066e-08,1.18850e-02,4.1832e-03,4.8279e-05,4.5888e-06,5.3623e-08,,,,,,           -7.1693,           -5.1849,          -12.8528,          -10.1498,          -19.6227,          -10.3398,          -11.0441,           -0.4049,            0.1950,           -1.9388,
Ref 10,5.01038e-08,,,,,,1.1971e-02,4.2050e-03,4.8912e-05,4.6350e-06,5.3415e-08,,,,,,,,,,,
Sam 10,4.83682e-08,1.18851e-02,4.1832e-03,4.8279e-05,4.5910e-06,4.9502e-08,,,,,,           -7.1662,           -5.1944,          -12.9733,           -9.7895,          -90.2398,          -10.3362,          -11.0536,           -0.5207,            0.5782,          -73.8152,
Ref 11,4.89351e-08,,,,,,1.1971e-02,4.2051e-03,4.8915e-05,4.6378e-06,5.5433e-08,,,,,,,,,,,
Sam 11,4.71700e-08,1.18849e-02,4.1833e-03,4.8284e-05,4.5887e-06,5.0866e-08,,,,,,           -7.1736,           -5.1922,          -12.9623,          -10.6286,          -55.0647,          -10.3442,          -11.0514,           -0.5041,           -0.2741,          -38.0018,
Ref 12,4.78006e-08,,,,,,1.1971e-02,4.2051e-03,4.8921e-05,4.6382e-06,5.2188e-08,,,,,,,,,,,
Sam 12,4.60078e-08,1.18850e-02,4.1833e-03,4.8286e-05,4.5906e-06,4.7868e-08,,,,,,           -7.1675,           -5.1957,          -12.9045,          -10.3058,          -90.1139,          -10.3375,          -11.0549,           -0.4483,            0.0593,          -73.6834,
Ref 13,4.66944e-08,,,,,,1.1971e-02,4.2051e-03,4.8914e-05,4.6386e-06,5.3038e-08,,,,,,,,,,,
Sam 13,4.48874e-08,1.18849e-02,4.1832e-03,4.8292e-05,4.5905e-06,5.1974e-08,,,,,,           -7.1697,           -5.1973,          -12.7516,          -10.3383,          -16.1190,          -10.3398,          -11.0564,           -0.2898,            0.0295,            1.6530,
Ref 14,4.56208e-08,,,,,,1.1971e-02,4.2051e-03,4.8918e-05,4.6382e-06,5.2609e-08,,,,,,,,,,,
Sam 14,4.38031e-08,1.18848e-02,4.1832e-03,4.8293e-05,4.5898e-06,5.3853e-08,,,,,,           -7.1765,           -5.2008,          -12.8465,          -10.3323,           -5.9140,          -10.3469,          -11.0599,           -0.3754,            0.0426,           12.0568,
Ref 15,4.45897e-08,,,,,,1.1971e-02,4.2051e-03,4.8925e-05,4.6373e-06,5.5774e-08,,,,,,,,,,,
Sam 15,4.27522e-08,1.18848e-02,4.1833e-03,4.8296e-05,4.5909e-06,5.1764e-08,,,,,,           -7.1786,           -5.1845,          -12.7970,           -9.9493,          -87.7728,          -10.3497,          -11.0438,           -0.3391,            0.3970,          -71.3095,
Ref 16,4.35851e-08,,,,,,1.1971e-02,4.2051e-03,4.8919e-05,4.6368e-06,5.7737e-08,,,,,,,,,,,
Sam 16,4.17348e-08,1.18848e-02,4.1833e-03,4.8293e-05,4.5904e-06,5.1924e-08,,,,,,           -7.1709,           -5.1872,          -12.8166,          -10.0084,          -95.7568,          -10.3414,          -11.0465,           -0.3642,            0.3427,          -79.4403,
Ref 17,4.26132e-08,,,,,,1.1971e-02,4.2051e-03,4.8921e-05,4.6369e-06,5.7102e-08,,,,,,,,,,,
Sam 17,4.07510e-08,1.18847e-02,4.1833e-03,4.8291e-05,4.5910e-06,5.1572e-08,,,,,,           -7.1666,           -5.1838,          -12.8469,           -9.8821,          -74.0005,          -10.3370,          -11.0430,           -0.4028,            0.4634,          -57.3022,
Ref 18,4.16676e-08,,,,,,1.1971e-02,4.2051e-03,4.8919e-05,4.6367e-06,5.4252e-08,,,,,,,,,,,
Sam 18,3.97951e-08,1.18845e-02,4.1832e-03,4.8289e-05,4.5886e-06,4.7144e-08,,,,,,           -7.1857,           -5.2064,          -12.9084,          -10.6955,          -87.1426,          -10.3565,          -11.0655,           -0.4228,           -0.3131,          -70.6206,
Ref 19,4.07508e-08,,,,,,1.1971e-02,4.2051e-03,4.8921e-05,4.6398e-06,4.8979e-08,,,,,,,,,,,
Sam 19,3.88697e-08,1.18845e-02,4.1832e-03,4.8298e-05,4.5925e-06,4.7641e-08,,,,,,           -7.1817,           -5.1859,          -12.8449,          -10.2428,          -67.2196,          -10.3529,          -11.0451,           -0.3830,            0.1031,          -50.3797,
Ref 20,3.98610e-08,,,,,,1.1970e-02,4.2050e-03,4.8932e-05,4.6401e-06,5.3217e-08,,,,,,,,,,,
Sam 20,3.79713e-08,1.18843e-02,4.1831e-03,4.8296e-05,4.5900e-06,4.8312e-08,,,,,,           -7.1809,           -5.1869,          -12.8814,          -10.7125,          -88.1608,          -10.3521,          -11.0461,           -0.4199,           -0.3696,          -71.6980,
Ref 21,3.89917e-08,,,,,,1.1970e-02,4.2049e-03,4.8920e-05,4.6393e-06,5.2743e-08,,,,,,,,,,,


,Major,Sample,Sample,Sample,Sample,Sample,Ref,Ref,Ref,Ref,Ref,Raw,Raw,Raw,Raw,Raw,Delta(13),Delta(18),DELTA,DELTA,DELTA,
,Beam,Ratio(45/44),Ratio(46/44),Ratio(47/44),Ratio(48/44),Ratio(49/44),Ratio(45/44),Ratio(46/44),Ratio(47/44),Ratio(48/44),Ratio(49/44),Delta(45/44),Delta(46/44),Delta(47/44),Delta(48/44),Delta(49/44),wrt PDB,wrt PDB,47,48,49,

Ref 1,3.85748e-08,,,,,,1.1970e-02,4.2049e-03,4.8928e-05,4.6394e-06,5.1190e-08,
Sam 1,3.66745e-08,1.18843e-02,4.1831e-03,4.8296e-05,4.5901e-06,5.2180e-08,,,,,,           -7.1745,           -5.1992,          -12.8276,          -10.4522,           -7.9740,          -10.3448,          -11.0583,           -0.3599,           -0.0818,            9.9542,
Ref 2,3.77451e-08,,,,,,1.1970e-02,4.2049e-03,4.8918e-05,4.6377e-06,5.4040e-08,,,,,,,,,,,
Sam 2,3.58346e-08,1.18842e-02,4.1830e-03,4.8299e-05,4.5895e-06,4.5554e-08,,,,,,           -7.1710,           -5.2179,          -12.6519,          -10.1884,         -109.3619,          -10.3405,          -11.0770,           -0.1669,            0.2225,          -93.2357,
Ref 3,3.69448e-08,,,,,,1.1970e-02,4.2049e-03,4.8919e-05,4.6357e-06,4.8192e-08,,,,,,,,,,,
Sam 3,3.50240e-08,1.18840e-02,4.1830e-03,4.8295e-05,4.5905e-06,4.6950e-08,,,,,,           -7.1829,           -5.1942,          -12.7712,          -10.2613,          -26.3474,          -10.3540,          -11.0533,           -0.2989,            0.1010,           -8.7521,
Ref 4,3.61637e-08,,,,,,1.1970e-02,4.2048e-03,4.8921e-05,4.6406e-06,4.8249e-08,,,,,,,,,,,
Sam 4,3.42327e-08,1.18839e-02,4.1829e-03,4.8294e-05,4.5937e-06,4.8798e-08,,,,,,           -7.1814,           -5.1988,          -12.8675,          -10.1777,           -1.8171,          -10.3521,          -11.0580,           -0.3934,            0.1949,           16.2291,
Ref 5,3.53963e-08,,,,,,1.1970e-02,4.2048e-03,4.8926e-05,4.6413e-06,4.9538e-08,,,,,,,,,,,
Sam 5,3.34688e-08,1.18839e-02,4.1830e-03,4.8293e-05,4.5879e-06,4.6877e-08,,,,,,           -7.1751,           -5.1922,          -12.9923,          -11.1008,          -45.2130,          -10.3457,          -11.0514,           -0.5330,           -0.7513,          -27.9706,
Ref 6,3.46593e-08,,,,,,1.1970e-02,4.2048e-03,4.8932e-05,4.6374e-06,4.8646e-08,,,,,,,,,,,
Sam 6,3.27227e-08,1.18838e-02,4.1828e-03,4.8296e-05,4.5895e-06,4.5651e-08,,,,,,           -7.1779,           -5.2153,          -12.9273,          -10.1511,          -80.0494,          -10.3479,          -11.0743,           -0.4414,            0.2549,          -63.3905,
Ref 7,3.39399e-08,,,,,,1.1970e-02,4.2047e-03,4.8925e-05,4.6356e-06,5.0620e-08,,,,,,,,,,,
Sam 7,3.19983e-08,1.18835e-02,4.1828e-03,4.8299e-05,4.5906e-06,4.3314e-08,,,,,,           -7.1884,           -5.2018,          -12.7491,           -9.7236,         -121.7854,          -10.3595,          -11.0609,           -0.2633,            0.6598,         -105.8960,
Ref 8,3.32410e-08,,,,,,1.1970e-02,4.2047e-03,4.8921e-05,4.6358e-06,4.7994e-08,,,,,,,,,,,
Sam 8,3.13008e-08,1.18836e-02,4.1827e-03,4.8299e-05,4.5853e-06,4.3069e-08,,,,,,           -7.1821,           -5.2076,          -12.6692,          -11.2900,          -86.9810,          -10.3526,          -11.0667,           -0.1832,           -0.9114,          -70.4576,
Ref 9,3.25621e-08,,,,,,1.1970e-02,4.2046e-03,4.8917e-05,4.6395e-06,4.6332e-08,,,,,,,,,,,
Sam 9,3.06210e-08,1.18835e-02,4.1827e-03,4.8288e-05,4.5879e-06,4.2080e-08,,,,,,           -7.1865,           -5.2112,          -12.9824,          -10.4085,         -140.1715,          -10.3571,          -11.0703,           -0.4924,           -0.0134,         -124.6003,
Ref 10,3.19009e-08,,,,,,1.1969e-02,4.2046e-03,4.8930e-05,4.6327e-06,5.1603e-08,,,,,,,,,,,
Sam 10,2.99583e-08,1.18835e-02,4.1828e-03,4.8301e-05,4.5892e-06,4.8180e-08,,,,,,           -7.1789,           -5.1904,          -12.8415,           -9.8832,          -45.3971,          -10.3498,          -11.0496,           -0.3780,            0.4756,          -28.1574,
Ref 11,3.12549e-08,,,,,,1.1969e-02,4.2046e-03,4.8929e-05,4.6374e-06,4.9317e-08,,,,,,,,,,,
Sam 11,2.93143e-08,1.18835e-02,4.1827e-03,4.8299e-05,4.5914e-06,5.0410e-08,,,,,,           -7.1733,           -5.2014,          -12.8643,          -10.2078,           28.1815,          -10.3435,          -11.0605,           -0.3960,            0.1696,           46.7663,
Ref 12,3.06234e-08,,,,,,1.1969e-02,4.2046e-03,4.8927e-05,4.6402e-06,4.8733e-08,,,,,,,,,,,
Sam 12,2.86860e-08,1.18833e-02,4.1826e-03,4.8296e-05,4.5881e-06,4.4407e-08,,,,,,           -7.1885,           -5.2267,          -12.9423,          -10.6831,          -16.1675,          -10.3587,          -11.0856,           -0.4343,           -0.2598,            1.6820,
Ref 13,3.00084e-08,,,,,,1.1969e-02,4.2045e-03,4.8931e-05,4.6351e-06,4.1467e-08,,,,,,,,,,,
Sam 13,2.80810e-08,1.18833e-02,4.1826e-03,4.8302e-05,4.5908e-06,3.8589e-08,,,,,,           -7.1790,           -5.2173,          -12.8552,           -9.3055,          -86.2892,          -10.3490,          -11.0763,           -0.3652,            1.1134,          -69.7385,
Ref 14,2.94154e-08,,,,,,1.1969e-02,4.2045e-03,4.8930e-05,4.6326e-06,4.3015e-08,,,,,,,,,,,
Sam 14,2.74882e-08,1.18830e-02,4.1825e-03,4.8293e-05,4.5860e-06,4.0332e-08,,,,,,           -7.1855,           -5.2193,          -13.0207,          -10.6562,         -147.0535,          -10.3559,          -11.0783,           -0.5241,           -0.2475,         -131.5939,
Ref 15,2.88365e-08,,,,,,1.1969e-02,4.2043e-03,4.8929e-05,4.6382e-06,5.1642e-08,,,,,,,,,,,
Sam 15,2.69165e-08,1.18829e-02,4.1824e-03,4.8294e-05,4.5869e-06,3.7169e-08,,,,,,           -7.1828,           -5.2063,          -12.9857,          -10.3556,         -229.8897,          -10.3534,          -11.0654,           -0.5043,            0.0302,         -215.9538,
Ref 16,2.82774e-08,,,,,,1.1969e-02,4.2044e-03,4.8930e-05,4.6317e-06,4.4822e-08,,,,,,,,,,,
Sam 16,2.63588e-08,1.18829e-02,4.1824e-03,4.8292e-05,4.5902e-06,3.5242e-08,,,,,,           -7.1785,           -5.2053,          -13.0364,           -9.5892,         -174.3622,          -10.3488,          -11.0644,           -0.5611,            0.8025,         -159.4271,
Ref 17,2.77280e-08,,,,,,1.1969e-02,4.2042e-03,4.8929e-05,4.6376e-06,4.0506e-08,,,,,,,,,,,
Sam 17,2.58083e-08,1.18828e-02,4.1824e-03,4.8302e-05,4.5845e-06,3.5946e-08,,,,,,           -7.1761,           -5.2008,          -12.7839,          -11.1638,         -115.4275,          -10.3464,          -11.0599,           -0.3124,           -0.7977,          -99.4368,
Ref 18,2.71890e-08,,,,,,1.1969e-02,4.2043e-03,4.8926e-05,4.6348e-06,4.0769e-08,,,,,,,,,,,
Sam 18,2.52763e-08,1.18827e-02,4.1823e-03,4.8288e-05,4.5861e-06,2.8885e-08,,,,,,           -7.1809,           -5.2179,          -13.0864,          -10.3916,         -224.4485,          -10.3510,          -11.0770,           -0.5968,            0.0171,         -210.3976,
Ref 19,2.66700e-08,,,,,,1.1969e-02,4.2042e-03,4.8932e-05,4.6337e-06,3.3651e-08,,,,,,,,,,,
Sam 19,2.47566e-08,1.18826e-02,4.1823e-03,4.8295e-05,4.5913e-06,3.1543e-08,,,,,,           -7.1872,           -5.2250,          -13.0629,           -9.2657,         -131.1953,          -10.3575,          -11.0840,           -0.5593,            1.1692,         -115.4366,
Ref 20,2.61581e-08,,,,,,1.1969e-02,4.2042e-03,4.8936e-05,4.6349e-06,3.9013e-08,,,,,,,,,,,
Sam 20,2.42493e-08,1.18824e-02,4.1822e-03,4.8295e-05,4.5843e-06,3.2151e-08,,,,,,           -7.1970,           -5.2203,          -13.0407,          -11.0616,          -65.4265,          -10.3680,          -11.0793,           -0.5314,           -0.6551,          -48.4739,
Ref 21,2.56593e-08,,,,,,1.1968e-02,4.2041e-03,4.8931e-05,4.6364e-06,2.9701e-08,,,,,,,,,,,


,Major,Sample,Sample,Sample,Sample,Sample,Ref,Ref,Ref,Ref,Ref,Raw,Raw,Raw,Raw,Raw,Delta(13),Delta(18),DELTA,DELTA,DELTA,
,Beam,Ratio(45/44),Ratio(46/44),Ratio(47/44),Ratio(48/44),Ratio(49/44),Ratio(45/44),Ratio(46/44),Ratio(47/44),Ratio(48/44),Ratio(49/44),Delta(45/44),Delta(46/44),Delta(47/44),Delta(48/44),Delta(49/44),wrt PDB,wrt PDB,47,48,49,

Ref 1,2.54137e-08,,,,,,1.1969e-02,4.2042e-03,4.8939e-05,4.6376e-06,2.9714e-08,
Sam 1,2.35123e-08,1.18823e-02,4.1821e-03,4.8293e-05,4.5856e-06,3.3189e-08,,,,,,           -7.1928,           -5.2250,          -13.0679,          -11.3965,          -68.8300,          -10.3634,          -11.0839,           -0.5587,           -0.9842,          -51.9347,
Ref 2,2.49315e-08,,,,,,1.1968e-02,4.2040e-03,4.8927e-05,4.6394e-06,4.1685e-08,,,,,,,,,,,
Sam 2,2.30374e-08,1.18824e-02,4.1821e-03,4.8293e-05,4.5920e-06,3.1638e-08,,,,,,           -7.1759,           -5.2173,          -12.9129,           -9.5529,         -161.9294,          -10.3456,          -11.0763,           -0.4269,            0.8634,         -146.7516,
Ref 3,2.44633e-08,,,,,,1.1968e-02,4.2040e-03,4.8922e-05,4.6332e-06,3.3741e-08,,,,,,,,,,,
Sam 3,2.25742e-08,1.18823e-02,4.1820e-03,4.8290e-05,4.5841e-06,2.5086e-08,,,,,,           -7.1806,           -5.2193,          -13.0187,          -10.4473,         -280.9604,          -10.3506,          -11.0783,           -0.5272,           -0.0364,         -267.9316,
Ref 4,2.40065e-08,,,,,,1.1968e-02,4.2040e-03,4.8932e-05,4.6318e-06,3.6059e-08,,,,,,,,,,,
Sam 4,2.21261e-08,1.18821e-02,4.1820e-03,4.8291e-05,4.5897e-06,3.1793e-08,,,,,,           -7.1909,           -5.2122,          -13.1003,           -8.8425,          -88.7833,          -10.3618,          -11.0713,           -0.6061,            1.5710,          -72.2752,
Ref 5,2.35585e-08,,,,,,1.1968e-02,4.2038e-03,4.8932e-05,4.6295e-06,3.3701e-08,,,,,,,,,,,
Sam 5,2.16874e-08,1.18820e-02,4.1820e-03,4.8290e-05,4.5853e-06,3.0540e-08,,,,,,           -7.1806,           -5.2091,          -13.0121,          -10.2519,         -119.1797,          -10.3510,          -11.0682,           -0.5306,            0.1405,         -103.2378,
Ref 6,2.31255e-08,,,,,,1.1968e-02,4.2039e-03,4.8921e-05,4.6361e-06,3.5662e-08,,,,,,,,,,,
Sam 6,2.12580e-08,1.18819e-02,4.1820e-03,4.8281e-05,4.5840e-06,3.4345e-08,,,,,,           -7.1923,           -5.2029,          -13.0091,          -11.3494,          -38.5276,          -10.3637,          -11.0620,           -0.5214,           -0.9808,          -21.1256,
Ref 7,2.26985e-08,,,,,,1.1968e-02,4.2038e-03,4.8914e-05,4.6372e-06,3.5781e-08,,,,,,,,,,,
Sam 7,2.08404e-08,1.18818e-02,4.1819e-03,4.8294e-05,4.5851e-06,2.6221e-08,,,,,,           -7.1942,           -5.2107,          -12.8368,          -10.7101,         -213.6576,          -10.3653,          -11.0698,           -0.3373,           -0.3192,         -199.4112,
Ref 8,2.22816e-08,,,,,,1.1968e-02,4.2038e-03,4.8929e-05,4.6323e-06,3.0865e-08,,,,,,,,,,,
Sam 8,2.04328e-08,1.18816e-02,4.1818e-03,4.8291e-05,4.5904e-06,2.3209e-08,,,,,,           -7.1975,           -5.2088,          -12.9218,           -9.5519,         -117.8141,          -10.3690,          -11.0678,           -0.4219,            0.8473,         -101.8316,
Ref 9,2.18783e-08,,,,,,1.1968e-02,4.2036e-03,4.8918e-05,4.6371e-06,2.1667e-08,,,,,,,,,,,
Sam 9,2.00382e-08,1.18815e-02,4.1818e-03,4.8292e-05,4.5797e-06,1.6072e-08,,,,,,           -7.1933,           -5.2002,          -12.9693,          -12.3950,         -329.8375,          -10.3648,          -11.0593,           -0.4828,           -2.0429,         -317.7106,
Ref 10,2.14801e-08,,,,,,1.1968e-02,4.2036e-03,4.8935e-05,4.6372e-06,2.6339e-08,,,,,,,,,,,
Sam 10,1.96473e-08,1.18813e-02,4.1816e-03,4.8286e-05,4.5823e-06,2.3372e-08,,,,,,           -7.2029,           -5.2307,          -13.0858,          -11.7213,         -107.8896,          -10.3739,          -11.0897,           -0.5607,           -1.3009,          -91.6828,
Ref 11,2.10897e-08,,,,,,1.1968e-02,4.2035e-03,4.8918e-05,4.6361e-06,2.6055e-08,,,,,,,,,,,
Sam 11,1.92694e-08,1.18814e-02,4.1816e-03,4.8286e-05,4.5830e-06,2.0369e-08,,,,,,           -7.1969,           -5.2010,          -12.9260,          -10.9259,         -299.6317,          -10.3686,          -11.0601,           -0.4344,           -0.5567,         -286.9544,
Ref 12,2.07130e-08,,,,,,1.1967e-02,4.2035e-03,4.8918e-05,4.6312e-06,3.2167e-08,,,,,,,,,,,
Sam 12,1.89016e-08,1.18813e-02,4.1816e-03,4.8285e-05,4.5868e-06,3.1418e-08,,,,,,           -7.1855,           -5.2117,          -12.9894,           -9.3067,          -81.9816,          -10.3561,          -11.0708,           -0.4999,            1.1010,          -65.3566,
Ref 13,2.03444e-08,,,,,,1.1967e-02,4.2035e-03,4.8923e-05,4.6286e-06,3.6318e-08,,,,,,,,,,,
Sam 13,1.85391e-08,1.18811e-02,4.1814e-03,4.8286e-05,4.5825e-06,3.2794e-08,,,,,,           -7.1898,           -5.2448,          -12.9987,          -10.2266,         -177.4633,          -10.3595,          -11.1037,           -0.4721,            0.2380,         -162.5087,
Ref 14,1.99802e-08,,,,,,1.1967e-02,4.2034e-03,4.8921e-05,4.6312e-06,4.3486e-08,,,,,,,,,,,
Sam 14,1.81890e-08,1.18809e-02,4.1813e-03,4.8299e-05,4.5791e-06,3.5067e-08,,,,,,           -7.1999,           -5.2314,          -12.7585,          -11.5814,         -113.9810,          -10.3707,          -11.0903,           -0.2317,           -1.1582,          -97.8866,
Ref 15,1.96292e-08,,,,,,1.1967e-02,4.2033e-03,4.8926e-05,4.6345e-06,3.5600e-08,,,,,,,,,,,
Sam 15,1.78453e-08,1.18809e-02,4.1813e-03,4.8273e-05,4.5815e-06,2.6834e-08,,,,,,           -7.1998,           -5.2241,          -13.3705,          -11.0098,         -318.5420,          -10.3709,          -11.0831,           -0.8588,           -0.5952,         -306.1732,
Ref 16,1.92870e-08,,,,,,1.1967e-02,4.2032e-03,4.8929e-05,4.6304e-06,4.3223e-08,,,,,,,,,,,
Sam 16,1.75095e-08,1.18808e-02,4.1813e-03,4.8287e-05,4.5825e-06,4.2862e-08,,,,,,           -7.2003,           -5.2125,          -13.1042,          -11.2070,            4.0101,          -10.3718,          -11.0715,           -0.6001,           -0.8178,           22.2099,
Ref 17,1.89467e-08,,,,,,1.1967e-02,4.2032e-03,4.8928e-05,4.6385e-06,4.2149e-08,,,,,,,,,,,
Sam 17,1.71782e-08,1.18808e-02,4.1811e-03,4.8281e-05,4.5831e-06,3.6329e-08,,,,,,           -7.1826,           -5.2432,          -13.0808,          -10.8684,         -139.1875,          -10.3519,          -11.1022,           -0.5643,           -0.4138,         -123.5465,
Ref 18,1.86144e-08,,,,,,1.1967e-02,4.2031e-03,4.8913e-05,4.6284e-06,4.2258e-08,,,,,,,,,,,
Sam 18,1.68583e-08,1.18805e-02,4.1811e-03,4.8287e-05,4.5871e-06,4.4793e-08,,,,,,           -7.2048,           -5.2324,          -12.8688,           -9.1286,          -36.4377,          -10.3759,          -11.0913,           -0.3373,            1.3226,          -18.9276,
Ref 19,1.82893e-08,,,,,,1.1967e-02,4.2031e-03,4.8919e-05,4.6304e-06,5.0791e-08,,,,,,,,,,,
Sam 19,1.65396e-08,1.18805e-02,4.1811e-03,4.8285e-05,4.5788e-06,3.8823e-08,,,,,,           -7.2006,           -5.2186,          -12.8825,          -11.3964,         -191.9436,          -10.3719,          -11.0776,           -0.3691,           -0.9969,         -177.2854,
Ref 20,1.79720e-08,,,,,,1.1967e-02,4.2030e-03,4.8910e-05,4.6329e-06,4.5251e-08,,,,,,,,,,,
